Didok number;parkrail_number;parkrail_price_day;parkrail_price_month;parkrail_price_year;parkrail_binding_time1;parkrail_binding_time2;parkrail_binding_time3;parkrail_comment;railtaxitext;railtaxiinfo;rental_bike_designation;rental_bike_number;rental_bike_comment;bike_parking_status_d;bike_parking_comment_d;bike_parking_lockable;bike_parking_lockable_text;carsharing location_designation;parkrail_app;parkrail_Webshop;parkrail_local;parkrail_Automat;OPUIC;Stop name;Station abbreviation;lod;Geopos;transport company;Weather;Postal code
3147;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Velostation http://www.duebendorf.ch/de/verwaltung/dienstleistungen/?dienst_id=24821;Zürich Stettbach Bahnhof;;;;;8503147;Stettbach;STET;http://lod.opentransportdata.swiss/didok/8503147;47.39721540795742, 8.596144778535841;11;https://meteo.sbb.ch/?didok=8503147;8051
3200;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Kilchberg (ZH) Bahnhof;;;;;8503200;Kilchberg ZH;KIL;http://lod.opentransportdata.swiss/didok/8503200;47.32443156961674, 8.548016404592925;11;https://meteo.sbb.ch/?didok=8503200;8802
3201;27.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Aufgrund von Bauarbeiten der Gemeinde ist der Anlageteil seeseitig nicht mehr zugänglich. Bitte benützen Sie die P+Rail-Parkplätze an der Weingartenstrasse.  <br> Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Tagesparkingtickets können auch am Billettautomaten gekauft werden.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Rüschlikon Bahnhof;1;1;0;1;8503201;Rüschlikon;RUES;http://lod.opentransportdata.swiss/didok/8503201;47.307131874608906, 8.555162654838009;11;https://meteo.sbb.ch/?didok=8503201;8803
3202;49.0;12.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Thalwil Bahnhof;1;1;1;1;8503202;Thalwil;TW;http://lod.opentransportdata.swiss/didok/8503202;47.295981407178175, 8.564769449072962;11;https://meteo.sbb.ch/?didok=8503202;8800
3203;21.0;8.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Oberrieden Bahnhof;1;1;1;1;8503203;Oberrieden;ORD;http://lod.opentransportdata.swiss/didok/8503203;47.27967632114838, 8.578460587702462;11;https://meteo.sbb.ch/?didok=8503203;8942
3204;44.0;8.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Horgen Bahnhof;1;1;0;1;8503204;Horgen;HG;http://lod.opentransportdata.swiss/didok/8503204;47.261483374610194, 8.59691699657137;11;https://meteo.sbb.ch/?didok=8503204;8810
3204;44.0;8.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Horgen Oberdorf Bahnhof;1;1;0;1;8503204;Horgen;HG;http://lod.opentransportdata.swiss/didok/8503204;47.261483374610194, 8.59691699657137;11;https://meteo.sbb.ch/?didok=8503204;8810
3205;27.0;10.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Tagesparkingtickets können auch am Billettautomaten gekauft werden.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8503205;Au ZH;AU;http://lod.opentransportdata.swiss/didok/8503205;47.246817944423306, 8.643725909034174;11;https://meteo.sbb.ch/?didok=8503205;8804
3206;;;;;00.00 - 24.01;00.00 - 24.01;00.00 - 24.01;P+R auf Stadtgebiet. Kein Verkauf am Bahnschalter.;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;;Wädenswil Bahnhof;1;1;1;1;8503206;Wädenswil;WAE;http://lod.opentransportdata.swiss/didok/8503206;47.22930727741801, 8.675216270989168;11;https://meteo.sbb.ch/?didok=8503206;8820
3207;132.0;8.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Richterswil Bahnhof;1;1;0;1;8503207;Richterswil;RI;http://lod.opentransportdata.swiss/didok/8503207;47.208374997059, 8.70748135503777;11;https://meteo.sbb.ch/?didok=8503207;8805
3207;132.0;8.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Richterswil Bahnhof Burghalden;1;1;0;1;8503207;Richterswil;RI;http://lod.opentransportdata.swiss/didok/8503207;47.208374997059, 8.70748135503777;11;https://meteo.sbb.ch/?didok=8503207;8805
3208;;;;;;;;Keine Parkplätze vorhanden.;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;0;0;0;0;8503208;Bäch SZ;BAE;http://lod.opentransportdata.swiss/didok/8503208;47.20098164192579, 8.727174268610481;11;https://meteo.sbb.ch/?didok=8503208;8806
3209;178.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Aufgrund von Bauarbeiten stehen von Mitte August 2023 bis Mitte September 2024 20 P+Rail Parkplätze weniger zur Verfügung. <br> Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Pfäffikon (SZ) Bahnhof;1;1;1;1;8503209;Pfäffikon SZ;PF;http://lod.opentransportdata.swiss/didok/8503209;47.202997443126264, 8.77812981894752;11;https://meteo.sbb.ch/?didok=8503209;8808
3210;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8503210;Freienbach SBB;FRB;http://lod.opentransportdata.swiss/didok/8503210;47.207310708016344, 8.756218599729324;11;https://meteo.sbb.ch/?didok=8503210;8807
3211;12.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Tagesparkingtickets können auch am Billettautomaten gekauft werden.;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;0;1;8503211;Altendorf;ALTD;http://lod.opentransportdata.swiss/didok/8503211;47.19396706593199, 8.822905848209773;11;https://meteo.sbb.ch/?didok=8503211;8852
3220;77.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Lachen (SZ) Bahnhof;1;1;0;1;8503220;Lachen SZ;LA;http://lod.opentransportdata.swiss/didok/8503220;47.19006843185187, 8.852715189418749;11;https://meteo.sbb.ch/?didok=8503220;8853
3221;165.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Siebnen Bahnhof;1;1;1;1;8503221;Siebnen-Wangen;SIB;http://lod.opentransportdata.swiss/didok/8503221;47.182670697408795, 8.900713603936849;11;https://meteo.sbb.ch/?didok=8503221;8854
3222;30.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8503222;Schübelbach-Buttikon;SCBU;http://lod.opentransportdata.swiss/didok/8503222;47.17638983008542, 8.938780973962697;11;https://meteo.sbb.ch/?didok=8503222;8862
3223;12.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8503223;Reichenburg;RG;http://lod.opentransportdata.swiss/didok/8503223;47.172698217603205, 8.98232264544185;11;https://meteo.sbb.ch/?didok=8503223;8864
3224;21.0;4.0;40.0;400.0;06.00 - 19.00;06.00 - 19.00;06.00 - 19.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8503224;Bilten;BIL;http://lod.opentransportdata.swiss/didok/8503224;47.15219293595683, 9.029918268569833;11;https://meteo.sbb.ch/?didok=8503224;8865
3225;124.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking. An der Parkuhr beim Strasseneingang zum Reisezentrum können die Parkplätze direkt beim Gebäude mit Karte bezahlt werden.;;;;;Nur Rückgabestation;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Ziegelbrücke Bahnhof;1;1;0;1;8503225;Ziegelbrücke;ZB;http://lod.opentransportdata.swiss/didok/8503225;47.136155911589476, 9.060051669978666;11;https://meteo.sbb.ch/?didok=8503225;8866
3226;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8503226;Nieder- und Oberurnen;NOU;http://lod.opentransportdata.swiss/didok/8503226;47.12236168863988, 9.06239375250379;11;https://meteo.sbb.ch/?didok=8503226;8867
3227;27.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Näfels Bahnhof Näfels-Mollis;1;1;1;1;8503227;Näfels-Mollis;NAEF;http://lod.opentransportdata.swiss/didok/8503227;47.098719273673964, 9.069956935022006;11;https://meteo.sbb.ch/?didok=8503227;8752
3228;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;;8503228;Netstal;NET;http://lod.opentransportdata.swiss/didok/8503228;47.064529021978345, 9.059435905736834;11;https://meteo.sbb.ch/?didok=8503228;8754
3230;86.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Glarus Bahnhof;1;1;1;1;8503230;Glarus;GL;http://lod.opentransportdata.swiss/didok/8503230;47.03992414359782, 9.071566413357488;11;https://meteo.sbb.ch/?didok=8503230;8750
3231;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;;8503231;Ennenda;EDA;http://lod.opentransportdata.swiss/didok/8503231;47.03295954319148, 9.077193805088342;11;https://meteo.sbb.ch/?didok=8503231;8755
3232;10.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8503232;Mitlödi;MIT;http://lod.opentransportdata.swiss/didok/8503232;47.01013161304222, 9.081211940085185;11;https://meteo.sbb.ch/?didok=8503232;8756
3233;36.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8503233;Schwanden GL;SCHD;http://lod.opentransportdata.swiss/didok/8503233;46.996852240250234, 9.077465723832542;11;https://meteo.sbb.ch/?didok=8503233;8762
3234;6.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;0;8503234;Nidfurn-Haslen;NID;http://lod.opentransportdata.swiss/didok/8503234;46.98589452514193, 9.059276456970128;11;https://meteo.sbb.ch/?didok=8503234;8772
3235;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8503235;Leuggelbach;LGB;http://lod.opentransportdata.swiss/didok/8503235;46.975742862482676, 9.046944337183337;11;https://meteo.sbb.ch/?didok=8503235;8774
3236;6.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;0;8503236;Luchsingen-Hätzingen;LU;http://lod.opentransportdata.swiss/didok/8503236;46.96507069223781, 9.039022486840029;11;https://meteo.sbb.ch/?didok=8503236;8775
3237;6.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;0;8503237;Diesbach-Betschwanden;DSB;http://lod.opentransportdata.swiss/didok/8503237;46.946180806852425, 9.024373381879249;11;https://meteo.sbb.ch/?didok=8503237;8777
3238;6.0;0.0;0.0;0.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8503238;Rüti GL;RUET;http://lod.opentransportdata.swiss/didok/8503238;46.93454597370366, 9.013038982472793;11;https://meteo.sbb.ch/?didok=8503238;8782
3239;6.0;0.0;0.0;0.0;;;;;;;Elektrovelo;4.0;Mietvelo in Linthal Braunwaldbahn erhältlich.;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;0;0;0;0;8503239;Linthal;LIN;http://lod.opentransportdata.swiss/didok/8503239;46.92556359068008, 8.99779486958079;11;https://meteo.sbb.ch/?didok=8503239;8783
3239;6.0;0.0;0.0;0.0;;;;;;;Countrybike;20.0;Mietvelo in Linthal Braunwaldbahn erhältlich.;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;0;0;0;0;8503239;Linthal;LIN;http://lod.opentransportdata.swiss/didok/8503239;46.92556359068008, 8.99779486958079;11;https://meteo.sbb.ch/?didok=8503239;8783
3239;6.0;0.0;0.0;0.0;;;;;;;Kindervelo;2.0;Mietvelo in Linthal Braunwaldbahn erhältlich.;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;0;0;0;0;8503239;Linthal;LIN;http://lod.opentransportdata.swiss/didok/8503239;46.92556359068008, 8.99779486958079;11;https://meteo.sbb.ch/?didok=8503239;8783
3300;36.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8503300;Kempten;KN;http://lod.opentransportdata.swiss/didok/8503300;47.33204311532852, 8.804720692502976;11;https://meteo.sbb.ch/?didok=8503300;8623
3301;86.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Parken mit Abos ist nur auf der Anlage Süd möglich. Auf der Anlage Nord ist nur Kurzeitparking möglich. <br> Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Pfäffikon (ZH) Bahnhof;1;1;1;1;8503301;Pfäffikon ZH;PFZ;http://lod.opentransportdata.swiss/didok/8503301;47.367086237861606, 8.784799698482086;11;https://meteo.sbb.ch/?didok=8503301;8330
3302;78.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Fehraltorf Bahnhof;1;1;0;1;8503302;Fehraltorf;FET;http://lod.opentransportdata.swiss/didok/8503302;47.38512280519572, 8.75028811504418;11;https://meteo.sbb.ch/?didok=8503302;8320
3303;33.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Illnau Bahnhof;1;1;1;1;8503303;Illnau;IL;http://lod.opentransportdata.swiss/didok/8503303;47.40881918966079, 8.722727521427508;11;https://meteo.sbb.ch/?didok=8503303;8308
3304;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8503304;Kemptthal;KE;http://lod.opentransportdata.swiss/didok/8503304;47.4528388542805, 8.705586248208899;11;https://meteo.sbb.ch/?didok=8503304;8310
3305;58.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Effretikon Bahnhof;1;1;0;1;8503305;Effretikon;EF;http://lod.opentransportdata.swiss/didok/8503305;47.42581205990935, 8.686679144438356;11;https://meteo.sbb.ch/?didok=8503305;8307
3306;299.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gemeinde Dietlikon Tel 044 835 82 82;Dietlikon Bahnhof;1;1;0;1;8503306;Dietlikon;DTL;http://lod.opentransportdata.swiss/didok/8503306;47.42020206400605, 8.619276404555864;11;https://meteo.sbb.ch/?didok=8503306;8305
3307;122.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Tagesparkingtickets können auch am Billettautomaten gekauft werden.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Bassersdorf Bahnhof;1;0;0;1;8503307;Bassersdorf;BSD;http://lod.opentransportdata.swiss/didok/8503307;47.43857056159609, 8.62622094430108;11;https://meteo.sbb.ch/?didok=8503307;8303
3308;48.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Kloten Bahnhof;1;1;1;1;8503308;Kloten;KL;http://lod.opentransportdata.swiss/didok/8503308;47.44860728556682, 8.583809697460492;11;https://meteo.sbb.ch/?didok=8503308;8302
3309;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8503309;Kloten Balsberg;KLB;http://lod.opentransportdata.swiss/didok/8503309;47.44229037022973, 8.570718492852405;11;https://meteo.sbb.ch/?didok=8503309;8302
3310;24.0;12.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter (CHF 50/Jahr);;1;1;0;1;8503310;Glattbrugg;GLB;http://lod.opentransportdata.swiss/didok/8503310;47.430826715628065, 8.558854148745317;11;https://meteo.sbb.ch/?didok=8503310;8152
3311;77.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Rümlang Bahnhof;1;1;1;1;8503311;Rümlang;RUEM;http://lod.opentransportdata.swiss/didok/8503311;47.45406560880622, 8.53276732260377;11;https://meteo.sbb.ch/?didok=8503311;8153
3312;111.0;10.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Ab Juli eingeschränktes Platzangebot aufgrund Bauarbeiten. <br> Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Oberglatt Bahnhof;1;1;1;1;8503312;Oberglatt ZH;OGL;http://lod.opentransportdata.swiss/didok/8503312;47.47020461157625, 8.510618836247723;11;https://meteo.sbb.ch/?didok=8503312;8154
3313;53.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking<br>
Aufgrund einer Baustelle sind 17 Parkplätze bis auf weiteres nicht zugänglich.";;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;1;1;0;1;8503313;Niederglatt ZH;NG;http://lod.opentransportdata.swiss/didok/8503313;47.48747102012023, 8.503315575552104;11;https://meteo.sbb.ch/?didok=8503313;8172
3314;27.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8503314;Niederhasli;NIE;http://lod.opentransportdata.swiss/didok/8503314;47.47833088350438, 8.488707408445823;11;https://meteo.sbb.ch/?didok=8503314;8155
3315;34.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Dielsdorf Bahnhof;1;1;1;1;8503315;Dielsdorf;DI;http://lod.opentransportdata.swiss/didok/8503315;47.48242050548949, 8.459443753213176;11;https://meteo.sbb.ch/?didok=8503315;8157
3316;39.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;0;0;1;0;8503316;Steinmaur;STMR;http://lod.opentransportdata.swiss/didok/8503316;47.48998675874221, 8.446857774486466;11;https://meteo.sbb.ch/?didok=8503316;8162
3317;23.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;1;8503317;Schöfflisdorf-Oberweningen;SCHO;http://lod.opentransportdata.swiss/didok/8503317;47.49797136025533, 8.4118123023122;11;https://meteo.sbb.ch/?didok=8503317;8165
3318;30.0;7.0;70.0;700.0;.;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8503318;Niederweningen Dorf;NWD;http://lod.opentransportdata.swiss/didok/8503318;47.505913653937014, 8.381073484393124;11;https://meteo.sbb.ch/?didok=8503318;8166
3319;84.0;7.0;70.0;700.0;00.00 . 24.01;00.00 - 24.01;00.00 - 24.01;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;1;8503319;Niederweningen;NW;http://lod.opentransportdata.swiss/didok/8503319;47.51120059646391, 8.36963061177169;11;https://meteo.sbb.ch/?didok=8503319;8166
3340;55.0;8.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Opfikon Bahnhof / Giebeleichstrasse;1;1;1;1;8503340;Opfikon;OP;http://lod.opentransportdata.swiss/didok/8503340;47.42995484385166, 8.561794794911755;11;https://meteo.sbb.ch/?didok=8503340;8152
3340;55.0;8.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Opfikon Bahnhof;1;1;1;1;8503340;Opfikon;OP;http://lod.opentransportdata.swiss/didok/8503340;47.42995484385166, 8.561794794911755;11;https://meteo.sbb.ch/?didok=8503340;8152
3400;234.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhren sind in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Tagesparkingtickets können auch am Billettautomaten gekauft werden. <br> Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Velostation https://www.velostation.ch/velostationen/buelach/;Bülach Bahnhof;1;1;0;1;8503400;Bülach;BUE;http://lod.opentransportdata.swiss/didok/8503400;47.52394992292479, 8.53620919890506;11;https://meteo.sbb.ch/?didok=8503400;8180
3401;63.0;4.0;40.0;400.0;;;;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;;;1;1;0;1;8503401;Glattfelden;GF;http://lod.opentransportdata.swiss/didok/8503401;47.54855798112091, 8.524055190179888;11;https://meteo.sbb.ch/?didok=8503401;8192
3402;99.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Eglisau Bahnhof;1;0;1;1;8503402;Eglisau;EGL;http://lod.opentransportdata.swiss/didok/8503402;47.57237454699676, 8.516558015858315;11;https://meteo.sbb.ch/?didok=8503402;8193
3403;114.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;1;8503403;Hüntwangen-Wil;HUEW;http://lod.opentransportdata.swiss/didok/8503403;47.58126889887903, 8.512848049738306;11;https://meteo.sbb.ch/?didok=8503403;8194
3404;103.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;1;8503404;Rafz;RZ;http://lod.opentransportdata.swiss/didok/8503404;47.60379679512016, 8.543451411560936;11;https://meteo.sbb.ch/?didok=8503404;8197
3405;18.0;0.0;0.0;0.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8503405;Zweidlen;ZWD;http://lod.opentransportdata.swiss/didok/8503405;47.570448159801316, 8.467918937052124;11;https://meteo.sbb.ch/?didok=8503405;8192
3408;14.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8503408;Rekingen AG;REK;http://lod.opentransportdata.swiss/didok/8503408;47.56997139138319, 8.327125678610148;11;https://meteo.sbb.ch/?didok=8503408;5332
3409;37.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter, Depot CHF 30.- für Schlüssel;;1;1;1;1;8503409;Bad Zurzach;ZZ;http://lod.opentransportdata.swiss/didok/8503409;47.58831339399092, 8.29558779477914;11;https://meteo.sbb.ch/?didok=8503409;5330
